id,user_id,hotel_id,review_date,review_body,date_of_stay,room_tip,trip_type,overall_rating,value_rating,location_rating,service_rating,rooms_rating,cleanliness_rating,sleep_quality_rating,review_helpful_votes
801,369,80,Mon Oct 05 2015 10:13:39 GMT-0700 (Pacific Daylight Time),I was taken aback by the cupboards in the workout room. The location was vibrant. I would definitely stay here again.,Fri Apr 17 2015 21:44:43 GMT-0700 (Pacific Daylight Time),Never forget to use the mini bar.,Solo,2,1,4,1,2,5,3,7
802,239,80,Sat Feb 01 2020 02:21:57 GMT-0800 (Pacific Standard Time),I was surprised by the chairs in the bathroom. The location was horrible. I would very likely stay here again.,Sun Jan 27 2019 20:20:05 GMT-0800 (Pacific Standard Time),Never forget to ask for an upgrade.,Solo,2,3,1,1,2,2,3,0
803,518,80,Thu Mar 01 2018 17:28:39 GMT-0800 (Pacific Standard Time),I was angered by the amenities in the garage. The location was vibrant. I would definitely stay here again.,Sat Oct 15 2016 09:36:02 GMT-0700 (Pacific Daylight Time),It is always recommended that you ask for local restaurant recommendations.,Couples,2,1,3,5,5,1,1,1
804,469,80,Wed Apr 20 2016 03:07:17 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the garage. The location was nothing special. I would definitely stay here again.,Mon Apr 13 2015 08:00:26 GMT-0700 (Pacific Daylight Time),Never forget to ask for an upgrade.,Solo,2,1,5,4,5,3,4,1
805,472,80,Wed Jul 04 2018 00:03:08 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the workout room. The location was nothing special. I would not stay here again.,Sat Jun 10 2017 22:28:34 GMT-0700 (Pacific Daylight Time),Make sure to ask for local restaurant recommendations.,Solo,4,1,5,3,2,5,5,27
806,896,80,Thu Jul 27 2017 11:04:01 GMT-0700 (Pacific Daylight Time),I loved the cupboards in the lobby. The location was fun. I would certainly stay here again.,Sun Sep 06 2015 23:54:58 GMT-0700 (Pacific Daylight Time),Never request a tour of the facilities.,Families,5,4,4,1,5,2,3,14
807,106,80,Mon Sep 08 2014 14:50:58 GMT-0700 (Pacific Daylight Time),I was taken aback by the refreshments in the bathroom. The location was nothing special. I would likely stay here again.,Mon Dec 20 2010 17:01:25 GMT-0800 (Pacific Standard Time),You might want to hang out in the lobby.,Friends,2,1,4,1,2,1,1,18
808,867,80,Tue Jan 15 2019 12:31:07 GMT-0800 (Pacific Standard Time),I loved the assistance in the lobby. The location was fun. I would very likely stay here again.,Sun Apr 15 2018 12:45:00 GMT-0700 (Pacific Daylight Time),Always ask for an upgrade.,Friends,4,1,4,2,2,4,5,15
809,573,80,Mon Mar 30 2020 08:56:07 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the workout room. The location was perfect. I would likely stay here again.,Mon May 15 2017 14:29:18 GMT-0700 (Pacific Daylight Time),Do not forget to eat at the hotel restaurant.,Couples,2,4,5,1,2,3,5,16
810,838,81,Sun Apr 30 2017 09:03:33 GMT-0700 (Pacific Daylight Time),I was taken aback by the assistance in the garage. The location was noisy. I would probably not stay here again.,Sat Dec 24 2016 15:56:17 GMT-0800 (Pacific Standard Time),Do not ask for local restaurant recommendations.,Couples,2,2,5,1,5,2,4,19
811,237,81,Sat Nov 28 2015 11:51:06 GMT-0800 (Pacific Standard Time),I was happy with the amenities in the bathroom. The location was vibrant. I would definitely stay here again.,Sun Aug 23 2015 09:43:19 GMT-0700 (Pacific Daylight Time),Always request a tour of the facilities.,Friends,5,1,5,2,2,5,1,20
812,708,81,Mon Jul 30 2018 22:13:49 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the room. The location was okay. I would potentially stay here again.,Fri Jul 06 2018 13:08:12 GMT-0700 (Pacific Daylight Time),Make sure to ask for an upgrade.,Families,1,2,2,1,3,4,1,7
813,596,81,Fri Apr 29 2016 09:27:55 GMT-0700 (Pacific Daylight Time),I loved the amenities in the workout room. The location was perfect. I would potentially stay here again.,Sun Jun 09 2013 22:44:35 GMT-0700 (Pacific Daylight Time),You might want to request a tour of the facilities.,Friends,1,1,1,1,2,2,4,29
814,152,81,Mon Apr 17 2017 03:50:56 GMT-0700 (Pacific Daylight Time),I was confused by the refreshments in the room. The location was perfect. I would potentially stay here again.,Thu Nov 26 2015 00:07:33 GMT-0800 (Pacific Standard Time),I would advise everyone to go swimming.,Business,1,3,4,3,4,1,5,3
815,469,81,Fri Apr 10 2015 10:21:39 GMT-0700 (Pacific Daylight Time),I liked the amenities in the garage. The location was noisy. I would potentially stay here again.,Fri Feb 21 2014 14:34:19 GMT-0800 (Pacific Standard Time),I would advise everyone to tip the maids.,Friends,2,3,5,5,1,4,5,0
816,284,81,Thu Sep 20 2012 10:18:07 GMT-0700 (Pacific Daylight Time),I was happy with the refreshments in the workout room. The location was noisy. I would certainly stay here again.,Sat Feb 26 2011 13:03:40 GMT-0800 (Pacific Standard Time),It is always recommended that you ask for an upgrade.,Families,3,4,5,5,2,5,1,4
817,951,81,Thu Jul 09 2020 11:41:16 GMT-0700 (Pacific Daylight Time),I hated the cupboards in the outdoor area. The location was perfect. I would very likely stay here again.,Sat Dec 29 2018 23:22:44 GMT-0800 (Pacific Standard Time),Always eat at the hotel restaurant.,Couples,3,2,4,4,1,2,1,6
818,102,81,Wed Jan 18 2017 23:01:05 GMT-0800 (Pacific Standard Time),I was happy with the amenities in the room. The location was nothing special. I would likely stay here again.,Wed Nov 26 2014 23:17:11 GMT-0800 (Pacific Standard Time),I would advise everyone to ask for local restaurant recommendations.,Friends,1,5,4,5,3,1,3,27
819,815,81,Sun Dec 29 2019 11:40:37 GMT-0800 (Pacific Standard Time),I was confused by the assistance in the garage. The location was noisy. I would certainly stay here again.,Thu Nov 07 2019 19:40:27 GMT-0800 (Pacific Standard Time),It is always recommended that you request a tour of the facilities.,Business,5,3,3,3,2,4,3,25
820,300,82,Sat Jan 05 2019 18:21:44 GMT-0800 (Pacific Standard Time),I liked the appliances in the room. The location was vibrant. I would definitely stay here again.,Tue Apr 02 2013 01:24:48 GMT-0700 (Pacific Daylight Time),Never ask for an upgrade.,Couples,1,2,2,1,5,4,4,1
821,57,82,Fri Feb 28 2020 23:03:34 GMT-0800 (Pacific Standard Time),I was delighted by the refreshments in the room. The location was nothing special. I would certainly stay here again.,Thu Jan 30 2020 00:36:19 GMT-0800 (Pacific Standard Time),Never forget to ask for an upgrade.,Business,1,5,4,4,4,2,2,26
822,598,82,Thu Feb 07 2019 13:02:06 GMT-0800 (Pacific Standard Time),I loved the assistance in the room. The location was okay. I would definitely stay here again.,Thu Jun 22 2017 00:09:42 GMT-0700 (Pacific Daylight Time),Never request a tour of the facilities.,Solo,2,1,4,5,4,1,1,9
823,62,82,Thu Oct 31 2019 15:08:59 GMT-0700 (Pacific Daylight Time),I was angered by the cupboards in the garage. The location was okay. I would very likely stay here again.,Sat Oct 27 2018 15:10:37 GMT-0700 (Pacific Daylight Time),It is always recommended that you use the mini bar.,Couples,2,4,3,4,4,5,3,1
824,668,82,Thu Jan 21 2016 22:02:43 GMT-0800 (Pacific Standard Time),I was delighted by the chairs in the garage. The location was vibrant. I would definitely stay here again.,Fri Apr 08 2011 20:17:38 GMT-0700 (Pacific Daylight Time),Never ask for an upgrade.,Solo,2,5,5,5,4,2,1,1
825,903,82,Tue Jun 02 2020 00:10:08 GMT-0700 (Pacific Daylight Time),I loved the assistance in the room. The location was okay. I would probably not stay here again.,Tue Apr 30 2019 09:02:27 GMT-0700 (Pacific Daylight Time),Never forget to go swimming.,Business,5,3,5,1,3,4,4,2
826,279,82,Thu Dec 12 2019 21:38:59 GMT-0800 (Pacific Standard Time),I was surprised by the amenities in the lobby. The location was pleasant. I would very likely stay here again.,Tue Aug 15 2017 03:34:49 GMT-0700 (Pacific Daylight Time),Always try the snacks.,Couples,1,2,4,4,5,4,2,24
827,487,82,Tue Nov 03 2015 14:03:40 GMT-0800 (Pacific Standard Time),I was surprised by the chairs in the garage. The location was horrible. I would potentially stay here again.,Tue Apr 05 2011 22:18:28 GMT-0700 (Pacific Daylight Time),Always go swimming.,Couples,2,3,1,5,4,2,5,10
828,423,82,Fri Nov 16 2018 05:06:57 GMT-0800 (Pacific Standard Time),I hated the appliances in the lobby. The location was nothing special. I would not stay here again.,Tue Oct 10 2017 13:41:34 GMT-0700 (Pacific Daylight Time),Never forget to go swimming.,Families,5,4,4,4,5,4,5,25
829,527,82,Wed Jun 07 2017 23:48:22 GMT-0700 (Pacific Daylight Time),I was delighted by the assistance in the outdoor area. The location was noisy. I would certainly stay here again.,Fri Apr 16 2010 03:51:38 GMT-0700 (Pacific Daylight Time),It is always recommended that you ask for an upgrade.,Business,1,1,1,3,1,1,1,12
830,623,83,Sun Mar 05 2017 12:14:59 GMT-0800 (Pacific Standard Time),I hated the chairs in the lobby. The location was vibrant. I would definitely stay here again.,Mon Jan 18 2010 22:04:52 GMT-0800 (Pacific Standard Time),It is always recommended that you go swimming.,Families,4,4,4,3,2,2,5,27
831,202,83,Mon Aug 01 2016 11:29:28 GMT-0700 (Pacific Daylight Time),I hated the chairs in the garage. The location was vibrant. I would certainly stay here again.,Tue Nov 11 2014 22:53:08 GMT-0800 (Pacific Standard Time),Do not request a tour of the facilities.,Families,3,5,1,1,2,2,3,4
832,414,83,Wed Sep 02 2015 18:18:27 GMT-0700 (Pacific Daylight Time),I loved the assistance in the lobby. The location was pleasant. I would very likely stay here again.,Wed Apr 03 2013 23:43:52 GMT-0700 (Pacific Daylight Time),Always hang out in the lobby.,Couples,1,1,5,2,5,1,4,16
833,930,83,Thu May 28 2020 10:54:18 GMT-0700 (Pacific Daylight Time),I was angered by the chairs in the workout room. The location was noisy. I would likely stay here again.,Mon Jun 24 2019 15:08:43 GMT-0700 (Pacific Daylight Time),Do not forget to go swimming.,Solo,5,2,4,1,2,1,3,17
834,345,83,Mon Jul 25 2016 06:04:27 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the garage. The location was horrible. I would not stay here again.,Sat Nov 07 2015 12:27:27 GMT-0800 (Pacific Standard Time),Never tip the maids.,Families,1,1,2,2,4,1,5,8
835,0,83,Sun May 25 2014 07:16:52 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the garage. The location was nothing special. I would very likely stay here again.,Fri Jul 22 2011 21:05:13 GMT-0700 (Pacific Daylight Time),It is always recommended that you eat at the hotel restaurant.,Families,4,3,2,1,3,2,3,2
836,400,83,Tue Jul 09 2013 14:29:09 GMT-0700 (Pacific Daylight Time),I was taken aback by the assistance in the workout room. The location was horrible. I would not stay here again.,Tue Dec 07 2010 01:29:20 GMT-0800 (Pacific Standard Time),You might want to eat at the hotel restaurant.,Friends,1,3,1,5,4,5,1,18
837,49,83,Mon Jan 21 2019 15:13:32 GMT-0800 (Pacific Standard Time),I hated the refreshments in the outdoor area. The location was vibrant. I would probably not stay here again.,Mon Nov 17 2014 07:18:34 GMT-0800 (Pacific Standard Time),Do not forget to ask for local restaurant recommendations.,Friends,3,3,3,2,1,5,3,15
838,902,83,Tue Aug 09 2016 13:58:31 GMT-0700 (Pacific Daylight Time),I liked the refreshments in the room. The location was nothing special. I would certainly stay here again.,Thu Mar 24 2016 05:10:16 GMT-0700 (Pacific Daylight Time),You might want to request a tour of the facilities.,Friends,2,2,1,5,4,2,5,3
839,724,83,Mon Jul 11 2011 22:55:54 GMT-0700 (Pacific Daylight Time),I was surprised by the appliances in the bathroom. The location was okay. I would likely stay here again.,Sun Jun 05 2011 07:44:53 GMT-0700 (Pacific Daylight Time),Do not ask for local restaurant recommendations.,Couples,4,1,2,3,2,3,1,2
840,585,84,Thu Feb 07 2013 19:10:50 GMT-0800 (Pacific Standard Time),I hated the chairs in the workout room. The location was horrible. I would certainly stay here again.,Tue Jan 10 2012 06:40:29 GMT-0800 (Pacific Standard Time),Do not eat at the hotel restaurant.,Solo,3,2,3,4,5,1,4,1
841,20,84,Sun Jun 25 2017 02:01:31 GMT-0700 (Pacific Daylight Time),I was surprised by the amenities in the garage. The location was nothing special. I would certainly stay here again.,Thu Mar 23 2017 13:06:11 GMT-0700 (Pacific Daylight Time),Always eat at the hotel restaurant.,Friends,2,2,3,1,2,2,3,21
842,794,84,Sat Dec 14 2019 09:46:05 GMT-0800 (Pacific Standard Time),I was angered by the amenities in the lobby. The location was vibrant. I would not stay here again.,Sat Aug 23 2014 13:45:46 GMT-0700 (Pacific Daylight Time),Never forget to use the mini bar.,Families,3,3,2,4,3,1,2,5
843,770,84,Sat Sep 29 2018 18:07:38 GMT-0700 (Pacific Daylight Time),I was happy with the cupboards in the bathroom. The location was noisy. I would probably not stay here again.,Thu Aug 29 2013 12:10:43 GMT-0700 (Pacific Daylight Time),Never forget to use the mini bar.,Families,3,5,1,4,3,2,1,24
844,530,84,Fri Nov 06 2015 13:54:08 GMT-0800 (Pacific Standard Time),I was delighted by the chairs in the lobby. The location was relaxing. I would not stay here again.,Thu May 26 2011 04:15:44 GMT-0700 (Pacific Daylight Time),Never request a tour of the facilities.,Solo,4,3,2,4,2,2,1,13
845,56,84,Sat Jun 20 2020 23:45:58 GMT-0700 (Pacific Daylight Time),I loved the cupboards in the garage. The location was okay. I would definitely stay here again.,Mon Jan 06 2020 04:17:42 GMT-0800 (Pacific Standard Time),Do not forget to eat at the hotel restaurant.,Friends,1,2,2,3,2,5,3,10
846,709,84,Sun Jul 09 2017 14:30:21 GMT-0700 (Pacific Daylight Time),I was delighted by the assistance in the garage. The location was perfect. I would definitely stay here again.,Mon Jan 20 2014 04:19:37 GMT-0800 (Pacific Standard Time),Make sure to go swimming.,Couples,1,5,3,4,2,3,3,14
847,931,84,Sat Apr 20 2019 10:11:37 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the room. The location was noisy. I would very likely stay here again.,Mon Apr 01 2019 06:07:50 GMT-0700 (Pacific Daylight Time),Do not forget to go swimming.,Solo,1,5,3,2,4,4,2,29
848,71,84,Fri Jul 06 2012 13:31:29 GMT-0700 (Pacific Daylight Time),I was taken aback by the assistance in the workout room. The location was nothing special. I would very likely stay here again.,Fri Sep 24 2010 06:06:28 GMT-0700 (Pacific Daylight Time),It is always recommended that you use the mini bar.,Friends,1,2,4,2,3,1,3,15
849,89,84,Fri Dec 27 2019 03:35:05 GMT-0800 (Pacific Standard Time),I liked the cupboards in the garage. The location was noisy. I would not stay here again.,Fri Dec 08 2017 08:47:38 GMT-0800 (Pacific Standard Time),I would advise everyone to tip the maids.,Couples,4,5,3,4,3,3,4,25
850,538,85,Thu Aug 08 2013 21:27:18 GMT-0700 (Pacific Daylight Time),I was taken aback by the appliances in the garage. The location was okay. I would certainly stay here again.,Sat Sep 22 2012 08:37:42 GMT-0700 (Pacific Daylight Time),Do not forget to tip the maids.,Friends,3,1,2,3,2,1,3,12
851,902,85,Mon Sep 12 2016 07:33:29 GMT-0700 (Pacific Daylight Time),I loved the chairs in the garage. The location was vibrant. I would definitely stay here again.,Tue Apr 16 2013 00:54:15 GMT-0700 (Pacific Daylight Time),Do not forget to tip the maids.,Families,1,5,5,5,4,4,1,28
852,588,85,Wed May 10 2017 21:00:17 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the garage. The location was nothing special. I would probably not stay here again.,Thu Mar 04 2010 13:55:44 GMT-0800 (Pacific Standard Time),Always hang out in the lobby.,Families,3,1,3,3,4,5,4,24
853,202,85,Sat Jun 14 2014 18:02:36 GMT-0700 (Pacific Daylight Time),I was surprised by the amenities in the bathroom. The location was horrible. I would definitely stay here again.,Wed Jan 09 2013 04:06:54 GMT-0800 (Pacific Standard Time),Do not hang out in the lobby.,Friends,2,2,2,2,2,5,4,15
854,259,85,Wed Apr 22 2015 09:12:39 GMT-0700 (Pacific Daylight Time),I liked the appliances in the room. The location was noisy. I would potentially stay here again.,Wed Dec 31 2014 19:27:01 GMT-0800 (Pacific Standard Time),I would advise everyone to use the mini bar.,Friends,3,2,3,3,5,5,4,18
855,562,85,Wed Feb 12 2020 05:33:47 GMT-0800 (Pacific Standard Time),I loved the chairs in the outdoor area. The location was pleasant. I would likely stay here again.,Thu Dec 05 2019 13:59:13 GMT-0800 (Pacific Standard Time),Do not forget to check out the bar.,Couples,2,3,2,3,5,3,4,4
856,501,85,Sun Nov 22 2015 15:48:24 GMT-0800 (Pacific Standard Time),I liked the cupboards in the workout room. The location was vibrant. I would certainly stay here again.,Mon Dec 20 2010 05:54:48 GMT-0800 (Pacific Standard Time),I would advise everyone to check out the bar.,Friends,4,4,3,1,1,1,2,11
857,99,85,Tue May 02 2017 13:33:02 GMT-0700 (Pacific Daylight Time),I hated the appliances in the lobby. The location was relaxing. I would very likely stay here again.,Sun Apr 27 2014 07:16:21 GMT-0700 (Pacific Daylight Time),Never eat at the hotel restaurant.,Business,4,3,4,5,1,3,4,28
858,932,85,Fri Jun 12 2020 06:29:37 GMT-0700 (Pacific Daylight Time),I was happy with the assistance in the bathroom. The location was perfect. I would certainly stay here again.,Tue Mar 08 2016 02:54:13 GMT-0800 (Pacific Standard Time),Do not forget to try the snacks.,Friends,3,5,5,2,2,3,1,13
859,299,85,Fri Jan 01 2016 12:58:35 GMT-0800 (Pacific Standard Time),I was confused by the refreshments in the workout room. The location was perfect. I would definitely stay here again.,Thu Feb 05 2015 11:05:32 GMT-0800 (Pacific Standard Time),It is always recommended that you go swimming.,Business,2,1,1,4,2,2,3,12
860,393,86,Mon Feb 10 2020 11:24:25 GMT-0800 (Pacific Standard Time),I was happy with the amenities in the garage. The location was nothing special. I would probably not stay here again.,Thu May 17 2012 18:23:07 GMT-0700 (Pacific Daylight Time),Never forget to check out the bar.,Solo,1,3,1,2,1,2,2,11
861,392,86,Sun Mar 19 2017 04:55:51 GMT-0700 (Pacific Daylight Time),I liked the refreshments in the outdoor area. The location was fun. I would potentially stay here again.,Mon Feb 13 2017 00:16:25 GMT-0800 (Pacific Standard Time),Do not forget to eat at the hotel restaurant.,Solo,5,4,3,3,1,2,2,2
862,786,86,Wed Nov 09 2016 04:14:27 GMT-0800 (Pacific Standard Time),I was delighted by the amenities in the garage. The location was vibrant. I would probably not stay here again.,Sat Oct 08 2016 03:52:57 GMT-0700 (Pacific Daylight Time),Do not request a tour of the facilities.,Friends,3,1,1,4,2,3,3,9
863,340,86,Sat Jul 04 2020 10:15:59 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the bathroom. The location was nothing special. I would definitely stay here again.,Fri Dec 13 2019 22:15:10 GMT-0800 (Pacific Standard Time),Do not ask for an upgrade.,Business,2,5,3,5,4,4,3,19
864,812,86,Fri Dec 30 2016 23:43:06 GMT-0800 (Pacific Standard Time),I loved the assistance in the bathroom. The location was nothing special. I would probably not stay here again.,Mon Jun 09 2014 22:10:18 GMT-0700 (Pacific Daylight Time),Always check out the bar.,Business,3,4,2,5,1,3,4,18
865,44,86,Sat Jan 04 2020 01:22:19 GMT-0800 (Pacific Standard Time),I was happy with the cupboards in the lobby. The location was relaxing. I would likely stay here again.,Thu Feb 22 2018 04:01:58 GMT-0800 (Pacific Standard Time),Make sure to request a tour of the facilities.,Friends,3,1,2,1,5,3,1,10
866,292,86,Mon Jan 27 2020 06:05:36 GMT-0800 (Pacific Standard Time),I was taken aback by the refreshments in the workout room. The location was noisy. I would definitely stay here again.,Wed Feb 06 2019 18:26:17 GMT-0800 (Pacific Standard Time),Make sure to check out the bar.,Solo,1,2,5,4,2,3,1,8
867,25,86,Fri May 09 2014 19:09:39 GMT-0700 (Pacific Daylight Time),I was delighted by the refreshments in the bathroom. The location was nothing special. I would definitely stay here again.,Sun Jun 30 2013 19:41:44 GMT-0700 (Pacific Daylight Time),I would advise everyone to go swimming.,Business,3,2,3,1,1,3,5,26
868,401,86,Tue Feb 25 2020 13:41:48 GMT-0800 (Pacific Standard Time),I hated the refreshments in the outdoor area. The location was noisy. I would likely stay here again.,Mon Aug 26 2019 13:10:06 GMT-0700 (Pacific Daylight Time),Do not forget to request a tour of the facilities.,Couples,1,3,3,1,2,1,4,27
869,851,86,Fri Jun 26 2020 22:27:44 GMT-0700 (Pacific Daylight Time),I was angered by the chairs in the garage. The location was vibrant. I would probably not stay here again.,Tue Jun 25 2019 12:59:50 GMT-0700 (Pacific Daylight Time),I would advise everyone to tip the maids.,Solo,2,3,3,2,2,4,3,15
870,254,87,Fri Jul 03 2020 14:59:27 GMT-0700 (Pacific Daylight Time),I was confused by the appliances in the garage. The location was horrible. I would likely stay here again.,Fri Feb 25 2011 01:24:58 GMT-0800 (Pacific Standard Time),You might want to ask for local restaurant recommendations.,Families,4,2,5,4,5,1,5,5
871,502,87,Thu Mar 13 2014 21:44:10 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the garage. The location was horrible. I would very likely stay here again.,Tue Feb 25 2014 08:33:46 GMT-0800 (Pacific Standard Time),It is always recommended that you ask for an upgrade.,Couples,1,1,1,2,2,1,1,21
872,997,87,Mon Nov 05 2018 19:28:29 GMT-0800 (Pacific Standard Time),I loved the refreshments in the workout room. The location was relaxing. I would certainly stay here again.,Wed Jun 15 2011 14:14:26 GMT-0700 (Pacific Daylight Time),Do not forget to ask for an upgrade.,Families,5,2,3,1,5,3,5,23
873,243,87,Sun Oct 20 2019 22:47:50 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the outdoor area. The location was nothing special. I would certainly stay here again.,Thu May 05 2011 09:50:30 GMT-0700 (Pacific Daylight Time),Do not forget to ask for an upgrade.,Families,1,4,4,4,2,5,4,13
874,136,87,Fri Apr 25 2014 16:47:34 GMT-0700 (Pacific Daylight Time),I was confused by the appliances in the bathroom. The location was nothing special. I would very likely stay here again.,Fri Dec 06 2013 02:52:44 GMT-0800 (Pacific Standard Time),Never tip the maids.,Friends,4,2,5,2,1,5,2,28
875,225,87,Thu Aug 22 2019 01:44:45 GMT-0700 (Pacific Daylight Time),I loved the chairs in the workout room. The location was noisy. I would very likely stay here again.,Sat Mar 15 2014 11:37:08 GMT-0700 (Pacific Daylight Time),Always request a tour of the facilities.,Couples,1,1,3,5,1,5,3,17
876,831,87,Mon Jul 09 2018 20:57:37 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the lobby. The location was perfect. I would likely stay here again.,Sun Sep 25 2011 21:37:26 GMT-0700 (Pacific Daylight Time),Do not request a tour of the facilities.,Families,2,5,3,5,5,5,4,16
877,680,87,Wed Sep 18 2013 08:52:53 GMT-0700 (Pacific Daylight Time),I was angered by the assistance in the room. The location was nothing special. I would probably not stay here again.,Thu Oct 18 2012 01:23:31 GMT-0700 (Pacific Daylight Time),Do not forget to try the snacks.,Solo,3,5,2,5,5,5,1,18
878,513,87,Sat Nov 15 2014 03:31:22 GMT-0800 (Pacific Standard Time),I was surprised by the refreshments in the bathroom. The location was noisy. I would very likely stay here again.,Sat Oct 06 2012 22:49:22 GMT-0700 (Pacific Daylight Time),Always eat at the hotel restaurant.,Business,1,2,3,3,4,1,5,9
879,738,87,Fri Jan 03 2014 06:51:35 GMT-0800 (Pacific Standard Time),I hated the cupboards in the garage. The location was horrible. I would not stay here again.,Fri Jun 17 2011 20:31:32 GMT-0700 (Pacific Daylight Time),It is always recommended that you check out the bar.,Families,5,5,5,2,3,4,1,10
880,634,88,Thu Jan 03 2019 19:50:20 GMT-0800 (Pacific Standard Time),I was happy with the amenities in the outdoor area. The location was pleasant. I would very likely stay here again.,Mon Feb 06 2012 23:44:44 GMT-0800 (Pacific Standard Time),Make sure to use the mini bar.,Solo,2,2,1,2,4,3,4,29
881,927,88,Thu Jun 18 2020 21:18:00 GMT-0700 (Pacific Daylight Time),I hated the cupboards in the garage. The location was vibrant. I would likely stay here again.,Sat Nov 09 2019 03:51:10 GMT-0800 (Pacific Standard Time),Never forget to ask for local restaurant recommendations.,Solo,1,4,3,2,5,4,4,15
882,666,88,Mon Feb 08 2016 23:37:28 GMT-0800 (Pacific Standard Time),I was surprised by the assistance in the bathroom. The location was okay. I would probably not stay here again.,Wed Mar 05 2014 14:38:33 GMT-0800 (Pacific Standard Time),Always eat at the hotel restaurant.,Families,4,4,1,1,2,2,4,2
883,297,88,Mon Jan 25 2016 08:30:53 GMT-0800 (Pacific Standard Time),I was taken aback by the amenities in the bathroom. The location was vibrant. I would probably not stay here again.,Fri Aug 19 2011 19:10:48 GMT-0700 (Pacific Daylight Time),I would advise everyone to try the snacks.,Solo,3,1,1,5,2,5,5,15
884,817,88,Tue Jul 09 2019 01:32:04 GMT-0700 (Pacific Daylight Time),I was confused by the chairs in the room. The location was vibrant. I would very likely stay here again.,Wed Jan 18 2017 12:12:28 GMT-0800 (Pacific Standard Time),Do not request a tour of the facilities.,Business,5,5,5,4,4,3,1,6
885,186,88,Sun Jul 05 2020 06:13:35 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the lobby. The location was nothing special. I would definitely stay here again.,Thu Mar 26 2020 08:18:01 GMT-0700 (Pacific Daylight Time),Never hang out in the lobby.,Couples,4,1,1,3,4,5,3,22
886,72,88,Sat Oct 12 2019 01:16:04 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the room. The location was okay. I would certainly stay here again.,Tue Jan 01 2019 05:23:01 GMT-0800 (Pacific Standard Time),You might want to ask for an upgrade.,Friends,1,3,4,2,4,4,4,21
887,25,88,Sun Aug 12 2018 15:15:05 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the workout room. The location was fun. I would very likely stay here again.,Mon Apr 11 2016 00:31:47 GMT-0700 (Pacific Daylight Time),Never check out the bar.,Families,2,3,3,4,5,5,2,23
888,420,88,Sat Mar 11 2017 04:18:50 GMT-0800 (Pacific Standard Time),I was delighted by the chairs in the room. The location was pleasant. I would not stay here again.,Tue Apr 16 2013 15:55:54 GMT-0700 (Pacific Daylight Time),Never forget to hang out in the lobby.,Families,2,2,3,4,2,2,1,23
889,99,88,Tue Nov 13 2018 10:55:05 GMT-0800 (Pacific Standard Time),I was taken aback by the appliances in the workout room. The location was nothing special. I would certainly stay here again.,Mon Oct 30 2017 12:24:32 GMT-0700 (Pacific Daylight Time),Always eat at the hotel restaurant.,Solo,5,4,1,1,3,5,1,0
890,496,89,Mon Dec 17 2018 01:05:10 GMT-0800 (Pacific Standard Time),I was delighted by the appliances in the workout room. The location was okay. I would very likely stay here again.,Thu Apr 18 2013 22:09:59 GMT-0700 (Pacific Daylight Time),Make sure to check out the bar.,Business,5,5,5,3,4,3,5,20
891,365,89,Tue Jun 20 2017 11:51:27 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the workout room. The location was relaxing. I would probably not stay here again.,Mon Sep 15 2014 19:38:50 GMT-0700 (Pacific Daylight Time),Do not forget to check out the bar.,Couples,5,3,3,3,1,4,3,3
892,365,89,Fri Jun 05 2020 22:56:16 GMT-0700 (Pacific Daylight Time),I was happy with the cupboards in the lobby. The location was relaxing. I would very likely stay here again.,Thu Sep 22 2016 14:04:36 GMT-0700 (Pacific Daylight Time),I would advise everyone to check out the bar.,Friends,1,2,2,1,5,3,5,3
893,393,89,Mon Aug 05 2019 04:52:04 GMT-0700 (Pacific Daylight Time),I was delighted by the cupboards in the bathroom. The location was pleasant. I would very likely stay here again.,Wed May 23 2018 22:23:25 GMT-0700 (Pacific Daylight Time),You might want to check out the bar.,Friends,5,2,4,2,1,2,4,18
894,625,89,Wed May 11 2016 15:10:09 GMT-0700 (Pacific Daylight Time),I liked the amenities in the room. The location was fun. I would likely stay here again.,Thu Oct 13 2011 20:28:29 GMT-0700 (Pacific Daylight Time),You might want to eat at the hotel restaurant.,Business,4,2,1,5,1,2,1,7
895,441,89,Wed May 09 2012 08:20:41 GMT-0700 (Pacific Daylight Time),I was surprised by the amenities in the lobby. The location was pleasant. I would likely stay here again.,Fri Feb 04 2011 00:05:13 GMT-0800 (Pacific Standard Time),I would advise everyone to tip the maids.,Solo,3,4,1,2,4,5,3,26
